root_id,supervoxel_id,glomerulus,cell_type,hemibrain_type,side,flow,super_class,cell_class,cell_sub_class,fbbt_id,source_type
720575940628277327,79590073523521882,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940628398791,78394354426856389,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940628835840,77901773351953799,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940629020675,78182904663911681,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940630014917,78182973383448920,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940630679749,78605254500891230,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940632437971,77901635845684666,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940634761208,78253891883402379,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940634987000,78182973383451246,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940635618734,77901635845685574,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940636227696,79871617219514284,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940637965621,77831267101508998,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940639089571,78464723170997530,DL3,ORN_DL3,ORN_DL3,left,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940645559662,78323298622126481,DL3,ORN_DL3,ORN_DL3,na,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940615255993,81068366773078744,DL3,DL3_lPN,DL3_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067364,projection
720575940621203632,81138735517256522,DL3,DL3_lPN,DL3_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067364,projection
720575940628882450,81138735517260393,DL3,DL3_lPN,DL3_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067364,projection
720575940634710629,80998066748414140,DL3,DL3_lPN,DL3_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067364,projection
720575940635604581,81068366773105879,DL3,DL3_lPN,DL3_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067364,projection
720575940605266865,81350185346970739,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940613686674,81350116627322460,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940613858922,81279541657517330,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940614410719,81279541657553922,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940616364545,81139147766640924,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940619755457,81350185346953649,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940620167083,81349979121238837,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940620348342,81350185346948591,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940620537264,81350116627330008,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940620673776,81279953974587205,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940621132969,81209104193874075,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940621374633,81068229266593949,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940622333027,81208898102982738,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940623257597,81209172913350784,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940623925180,81209172913349280,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940624711216,81279541657542499,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940626583059,81350322785864997,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940626680453,81279816535454094,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940626872593,81349910469165961,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940626979271,81350185346955691,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940627251786,81279541657548734,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940627820649,81138735449666339,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940628164907,81138460571875845,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940628280911,81349979188622820,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940628790784,81068366705530315,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940629274935,79097423527997166,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940629853015,81279541657548727,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940629904748,79730811011854690,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940630033962,81350116560185129,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940630370379,81350185346953619,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940630852138,81138460571872694,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940630990732,81350185346952452,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940631321675,81279541657495760,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940631544740,81209104193867068,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940631932108,81139285205566852,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940632570593,81279541657550300,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940633940761,78252998597678796,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940636388750,78182629786410393,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940639564496,81349979121307645,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940640113616,81279747815968847,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940644221038,81209104193852284,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940644746606,81350116627332425,DL3,ORN_DL3,ORN_DL3,right,afferent,sensory,olfactory,pheromone,FBbt_00067011,sensory
720575940627708688,78957304515029923,DL4,DL4_adPN,DL4_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00100382,projection
720575940605724081,80927148248239304,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940608007893,78253273408158826,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940608253891,77901979443178251,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940608607445,78253273408121911,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940613042728,77901429687213997,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940614357407,78394354426872159,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940614934178,78393873457584475,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940616899073,77971660992452166,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940617244116,77971592273149050,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940617737873,78323435994154285,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940618576542,78112742145753269,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940619357264,77831335821032914,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940619843520,78253273408124183,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940621581061,77971660992524094,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940621609754,78323779591264705,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940622495114,77971660992483435,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940623959566,77901773351823780,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940625022352,78182904663908263,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940625260837,78182973383397738,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940626461706,77831541979685161,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940626867593,77971660992558146,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940630720810,78534404854837008,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940631102279,78182904663922593,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940633523808,78182973383406147,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940635584398,77831541979671507,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940637594458,77901567193687798,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940639306355,77901360967768393,DL4,ORN_DL4,ORN_DL4,left,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940617343316,80435185581291588,DL4,DL4_adPN,DL4_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00100382,projection
720575940606123209,81279404286153416,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940606483890,81068023108441817,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940608090972,81279404286155554,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940613419315,81490785396535936,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940615305484,81208898035451328,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940616472465,81349635523876644,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940617215700,80997585644897155,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940617217537,81279404286158111,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940618145147,81420004267961717,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940621110305,81349635523828232,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940621594281,81208898035411464,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940622421542,81279266779589162,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940623026357,81349704243305414,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940623071485,81279266779588222,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940623087069,81138529291241114,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940623276471,81138460571816832,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940623816596,81138529291218003,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940624335548,81350047908044330,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940627453895,81349910469188721,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940629888599,80857123033996760,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940631060291,81279266779590034,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940632966445,81208898035415015,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940634183103,81208898035415087,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940635803822,81208898035415092,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940639076696,78393804805143991,DL4,ORN_DL4,ORN_DL4,right,afferent,sensory,olfactory,,FBbt_00067055,sensory
720575940617207185,77337037095153683,DL5,DL5_adPN,DL5_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067028,projection
720575940604352689,78323710871802514,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940611905138,78745854617359027,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940612160153,78041892365002719,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940612674257,77972004589814976,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940616256059,78182835944462019,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940617056064,77972348187306849,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940619243691,78113085675570378,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940619812487,78324123121725760,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940623205705,77901842004389977,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940623353488,77901910723637116,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940623971848,78112329828823331,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940625341880,78816223361543159,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940627363349,77901635845641650,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940628407375,77971729779477930,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940628431671,78323642152287340,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940630511055,78042029736595246,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940630696901,78182973383388147,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940637728063,78323779524186563,DL5,ORN_DL5,ORN_DL5,left,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940639080765,81418492976613026,DL5,DL5_adPN,DL5_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067028,projection
720575940608053852,81208898035415074,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940610724306,81279404218540310,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940615089970,81138735449709867,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940615380530,80434704544861553,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940615657119,78815948551249211,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940617340646,80786891728769281,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940618640542,81209035474394272,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940619675056,81138735449659492,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940620719743,78956686039557211,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940621424397,81208898035399460,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940622547661,80997929241816440,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940623129587,81279610376997326,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940624304432,81349979121221879,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940624853276,81350116560328052,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940625694857,81068160547094502,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940626589053,80716454265139069,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940626867081,80997860522382880,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940628597291,81350116560151053,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940630366780,80716385545690835,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940631964371,81068916461339755,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940632637139,81209447791274575,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940633175196,81068779022416018,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940633259360,81209447791216384,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940635978638,80927835375579787,DL5,ORN_DL5,ORN_DL5,right,afferent,sensory,olfactory,,FBbt_00067005,sensory
720575940630770042,79168342094727206,DM1,DM1_lPN,DM1_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067369,projection
720575940605328230,78957235727806389,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940606001074,77972485626421691,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940607927817,79238504546124773,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940614559163,77831610766399468,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940619419757,77902048162626311,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940620071872,79520048242254643,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940620574305,78535504299081433,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940622276791,77902048162714167,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940622281399,78676241720339338,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940622651389,78746404306066655,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940623942119,79450023162668697,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940624223888,78254166761397527,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
720575940625821758,79098248094177272,DM1,ORN_DM1,ORN_DM1,left,afferent,sensory,olfactory,,FBbt_00067046,sensory
